ID: 1, BinID: 25, Cliente: Cliente_630, FechaPerso: 1/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 741, BinID: 47, Cliente: Cliente_361, FechaPerso: 2/11/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 742, BinID: 99, Cliente: Cliente_302, FechaPerso: 5/2/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 743, BinID: 9, Cliente: Cliente_82, FechaPerso: 3/17/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 744, BinID: 65, Cliente: Cliente_33, FechaPerso: 8/17/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 745, BinID: 54, Cliente: Cliente_630, FechaPerso: 10/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 746, BinID: 100, Cliente: Cliente_46, FechaPerso: 4/21/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 747, BinID: 14, Cliente: Cliente_58, FechaPerso: 4/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 748, BinID: 88, Cliente: Cliente_845, FechaPerso: 1/20/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 749, BinID: 29, Cliente: Cliente_887, FechaPerso: 3/14/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 750, BinID: 75, Cliente: Cliente_951, FechaPerso: 2/5/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 751, BinID: 52, Cliente: Cliente_24, FechaPerso: 2/23/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 752, BinID: 60, Cliente: Cliente_196, FechaPerso: 4/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 753, BinID: 11, Cliente: Cliente_85, FechaPerso: 4/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 754, BinID: 7, Cliente: Cliente_531, FechaPerso: 12/30/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 755, BinID: 80, Cliente: Cliente_384, FechaPerso: 11/13/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 756, BinID: 44, Cliente: Cliente_760, FechaPerso: 1/20/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 757, BinID: 67, Cliente: Cliente_582, FechaPerso: 12/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 758, BinID: 2, Cliente: Cliente_14, FechaPerso: 10/26/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 759, BinID: 3, Cliente: Cliente_714, FechaPerso: 3/6/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 760, BinID: 77, Cliente: Cliente_246, FechaPerso: 12/5/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 761, BinID: 59, Cliente: Cliente_649, FechaPerso: 2/27/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 762, BinID: 85, Cliente: Cliente_712, FechaPerso: 7/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 763, BinID: 35, Cliente: Cliente_493, FechaPerso: 8/5/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 764, BinID: 82, Cliente: Cliente_867, FechaPerso: 4/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 765, BinID: 100, Cliente: Cliente_525, FechaPerso: 9/8/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 766, BinID: 51, Cliente: Cliente_931, FechaPerso: 11/17/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 767, BinID: 78, Cliente: Cliente_595, FechaPerso: 10/16/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 768, BinID: 79, Cliente: Cliente_676, FechaPerso: 8/1/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 769, BinID: 93, Cliente: Cliente_61, FechaPerso: 1/20/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 770, BinID: 76, Cliente: Cliente_807, FechaPerso: 11/15/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 771, BinID: 48, Cliente: Cliente_142, FechaPerso: 2/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 772, BinID: 73, Cliente: Cliente_7, FechaPerso: 10/7/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 773, BinID: 27, Cliente: Cliente_836, FechaPerso: 5/31/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 774, BinID: 21, Cliente: Cliente_644, FechaPerso: 2/15/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 775, BinID: 99, Cliente: Cliente_440, FechaPerso: 5/4/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 776, BinID: 58, Cliente: Cliente_187, FechaPerso: 12/27/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 777, BinID: 18, Cliente: Cliente_127, FechaPerso: 3/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 778, BinID: 99, Cliente: Cliente_189, FechaPerso: 1/6/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 779, BinID: 13, Cliente: Cliente_619, FechaPerso: 4/5/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 780, BinID: 73, Cliente: Cliente_175, FechaPerso: 3/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 781, BinID: 6, Cliente: Cliente_296, FechaPerso: 10/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 782, BinID: 72, Cliente: Cliente_552, FechaPerso: 12/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 783, BinID: 46, Cliente: Cliente_570, FechaPerso: 10/17/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 784, BinID: 9, Cliente: Cliente_259, FechaPerso: 4/22/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 785, BinID: 81, Cliente: Cliente_14, FechaPerso: 11/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 786, BinID: 4, Cliente: Cliente_997, FechaPerso: 12/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 787, BinID: 92, Cliente: Cliente_231, FechaPerso: 9/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 788, BinID: 7, Cliente: Cliente_811, FechaPerso: 12/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 789, BinID: 30, Cliente: Cliente_726, FechaPerso: 9/12/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 790, BinID: 78, Cliente: Cliente_6, FechaPerso: 10/21/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 791, BinID: 95, Cliente: Cliente_640, FechaPerso: 11/3/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 792, BinID: 14, Cliente: Cliente_216, FechaPerso: 6/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 793, BinID: 68, Cliente: Cliente_864, FechaPerso: 12/11/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 794, BinID: 69, Cliente: Cliente_485, FechaPerso: 2/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 795, BinID: 33, Cliente: Cliente_191, FechaPerso: 6/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 796, BinID: 64, Cliente: Cliente_223, FechaPerso: 7/22/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 797, BinID: 3, Cliente: Cliente_43, FechaPerso: 5/11/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 798, BinID: 18, Cliente: Cliente_695, FechaPerso: 4/5/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 799, BinID: 47, Cliente: Cliente_304, FechaPerso: 7/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 800, BinID: 65, Cliente: Cliente_506, FechaPerso: 2/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 801, BinID: 66, Cliente: Cliente_280, FechaPerso: 1/27/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 802, BinID: 16, Cliente: Cliente_805, FechaPerso: 6/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 803, BinID: 61, Cliente: Cliente_529, FechaPerso: 4/24/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 804, BinID: 24, Cliente: Cliente_352, FechaPerso: 9/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 805, BinID: 22, Cliente: Cliente_141, FechaPerso: 3/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 806, BinID: 81, Cliente: Cliente_482, FechaPerso: 5/27/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 807, BinID: 62, Cliente: Cliente_83, FechaPerso: 11/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 808, BinID: 66, Cliente: Cliente_424, FechaPerso: 12/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 809, BinID: 72, Cliente: Cliente_643, FechaPerso: 4/12/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 810, BinID: 83, Cliente: Cliente_331, FechaPerso: 8/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 811, BinID: 20, Cliente: Cliente_232, FechaPerso: 7/10/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 812, BinID: 94, Cliente: Cliente_858, FechaPerso: 1/25/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 813, BinID: 47, Cliente: Cliente_61, FechaPerso: 8/11/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 814, BinID: 76, Cliente: Cliente_863, FechaPerso: 2/6/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 815, BinID: 2, Cliente: Cliente_736, FechaPerso: 8/8/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 816, BinID: 24, Cliente: Cliente_298, FechaPerso: 12/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 817, BinID: 19, Cliente: Cliente_459, FechaPerso: 12/4/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 818, BinID: 43, Cliente: Cliente_61, FechaPerso: 4/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 819, BinID: 29, Cliente: Cliente_172, FechaPerso: 1/14/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 820, BinID: 97, Cliente: Cliente_245, FechaPerso: 5/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 821, BinID: 34, Cliente: Cliente_740, FechaPerso: 10/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 822, BinID: 90, Cliente: Cliente_159, FechaPerso: 2/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 823, BinID: 47, Cliente: Cliente_239, FechaPerso: 7/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 824, BinID: 57, Cliente: Cliente_935, FechaPerso: 8/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 825, BinID: 17, Cliente: Cliente_737, FechaPerso: 11/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 826, BinID: 38, Cliente: Cliente_726, FechaPerso: 12/14/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 827, BinID: 65, Cliente: Cliente_793, FechaPerso: 8/2/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 828, BinID: 93, Cliente: Cliente_567, FechaPerso: 3/30/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 829, BinID: 57, Cliente: Cliente_555, FechaPerso: 2/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 830, BinID: 9, Cliente: Cliente_645, FechaPerso: 2/27/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 831, BinID: 8, Cliente: Cliente_114, FechaPerso: 12/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 832, BinID: 91, Cliente: Cliente_60, FechaPerso: 4/20/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 833, BinID: 29, Cliente: Cliente_356, FechaPerso: 12/16/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 834, BinID: 85, Cliente: Cliente_951, FechaPerso: 1/4/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 835, BinID: 17, Cliente: Cliente_889, FechaPerso: 4/20/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 836, BinID: 100, Cliente: Cliente_127, FechaPerso: 10/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 837, BinID: 87, Cliente: Cliente_551, FechaPerso: 6/9/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 838, BinID: 87, Cliente: Cliente_278, FechaPerso: 7/5/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 839, BinID: 79, Cliente: Cliente_789, FechaPerso: 1/19/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 840, BinID: 30, Cliente: Cliente_949, FechaPerso: 2/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 841, BinID: 82, Cliente: Cliente_128, FechaPerso: 12/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 842, BinID: 50, Cliente: Cliente_441, FechaPerso: 3/17/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 843, BinID: 24, Cliente: Cliente_864, FechaPerso: 1/8/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 844, BinID: 12, Cliente: Cliente_818, FechaPerso: 8/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 845, BinID: 32, Cliente: Cliente_380, FechaPerso: 2/6/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 846, BinID: 37, Cliente: Cliente_97, FechaPerso: 7/25/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 847, BinID: 62, Cliente: Cliente_633, FechaPerso: 5/1/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 848, BinID: 68, Cliente: Cliente_489, FechaPerso: 2/21/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 849, BinID: 44, Cliente: Cliente_100, FechaPerso: 8/5/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 850, BinID: 27, Cliente: Cliente_607, FechaPerso: 1/6/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 851, BinID: 41, Cliente: Cliente_122, FechaPerso: 7/24/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 852, BinID: 68, Cliente: Cliente_50, FechaPerso: 3/2/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 853, BinID: 80, Cliente: Cliente_765, FechaPerso: 5/6/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 854, BinID: 84, Cliente: Cliente_774, FechaPerso: 8/31/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 855, BinID: 65, Cliente: Cliente_374, FechaPerso: 10/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 856, BinID: 7, Cliente: Cliente_76, FechaPerso: 8/14/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 857, BinID: 8, Cliente: Cliente_484, FechaPerso: 2/14/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 858, BinID: 29, Cliente: Cliente_254, FechaPerso: 10/1/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 859, BinID: 39, Cliente: Cliente_206, FechaPerso: 11/30/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 860, BinID: 6, Cliente: Cliente_293, FechaPerso: 10/19/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 861, BinID: 85, Cliente: Cliente_533, FechaPerso: 3/28/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 862, BinID: 12, Cliente: Cliente_841, FechaPerso: 9/4/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 863, BinID: 55, Cliente: Cliente_638, FechaPerso: 3/29/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 864, BinID: 4, Cliente: Cliente_425, FechaPerso: 3/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 865, BinID: 90, Cliente: Cliente_351, FechaPerso: 6/23/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 866, BinID: 88, Cliente: Cliente_437, FechaPerso: 10/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 867, BinID: 6, Cliente: Cliente_601, FechaPerso: 3/31/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 868, BinID: 2, Cliente: Cliente_528, FechaPerso: 5/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 869, BinID: 77, Cliente: Cliente_214, FechaPerso: 1/15/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 870, BinID: 87, Cliente: Cliente_556, FechaPerso: 3/21/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 871, BinID: 99, Cliente: Cliente_488, FechaPerso: 11/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 872, BinID: 23, Cliente: Cliente_792, FechaPerso: 10/27/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 873, BinID: 30, Cliente: Cliente_323, FechaPerso: 6/2/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 874, BinID: 33, Cliente: Cliente_995, FechaPerso: 7/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 875, BinID: 70, Cliente: Cliente_893, FechaPerso: 3/11/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 876, BinID: 88, Cliente: Cliente_289, FechaPerso: 2/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 877, BinID: 68, Cliente: Cliente_816, FechaPerso: 5/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 878, BinID: 20, Cliente: Cliente_960, FechaPerso: 3/15/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 879, BinID: 21, Cliente: Cliente_902, FechaPerso: 9/9/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 880, BinID: 33, Cliente: Cliente_667, FechaPerso: 8/18/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 881, BinID: 87, Cliente: Cliente_356, FechaPerso: 3/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 882, BinID: 77, Cliente: Cliente_768, FechaPerso: 9/27/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 883, BinID: 73, Cliente: Cliente_470, FechaPerso: 8/4/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 884, BinID: 56, Cliente: Cliente_478, FechaPerso: 4/7/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 885, BinID: 14, Cliente: Cliente_147, FechaPerso: 4/4/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 886, BinID: 67, Cliente: Cliente_574, FechaPerso: 7/27/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 887, BinID: 57, Cliente: Cliente_550, FechaPerso: 7/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 888, BinID: 57, Cliente: Cliente_116, FechaPerso: 9/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 889, BinID: 86, Cliente: Cliente_338, FechaPerso: 10/12/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 890, BinID: 42, Cliente: Cliente_104, FechaPerso: 11/29/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 891, BinID: 44, Cliente: Cliente_456, FechaPerso: 3/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 892, BinID: 14, Cliente: Cliente_952, FechaPerso: 7/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 893, BinID: 54, Cliente: Cliente_861, FechaPerso: 5/17/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 894, BinID: 64, Cliente: Cliente_11, FechaPerso: 8/27/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 895, BinID: 6, Cliente: Cliente_988, FechaPerso: 9/14/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 896, BinID: 23, Cliente: Cliente_911, FechaPerso: 4/11/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 897, BinID: 90, Cliente: Cliente_296, FechaPerso: 5/20/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 898, BinID: 72, Cliente: Cliente_186, FechaPerso: 2/5/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 899, BinID: 38, Cliente: Cliente_3, FechaPerso: 11/3/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 900, BinID: 80, Cliente: Cliente_823, FechaPerso: 6/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 901, BinID: 4, Cliente: Cliente_657, FechaPerso: 7/20/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 902, BinID: 22, Cliente: Cliente_186, FechaPerso: 4/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 903, BinID: 34, Cliente: Cliente_706, FechaPerso: 6/11/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 904, BinID: 21, Cliente: Cliente_164, FechaPerso: 12/21/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 905, BinID: 48, Cliente: Cliente_746, FechaPerso: 12/28/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 906, BinID: 12, Cliente: Cliente_511, FechaPerso: 4/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 907, BinID: 35, Cliente: Cliente_618, FechaPerso: 7/19/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 908, BinID: 90, Cliente: Cliente_467, FechaPerso: 11/23/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 909, BinID: 62, Cliente: Cliente_792, FechaPerso: 10/5/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 910, BinID: 61, Cliente: Cliente_470, FechaPerso: 9/11/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 911, BinID: 55, Cliente: Cliente_747, FechaPerso: 1/21/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 912, BinID: 56, Cliente: Cliente_849, FechaPerso: 5/29/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 913, BinID: 75, Cliente: Cliente_1, FechaPerso: 10/13/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 914, BinID: 87, Cliente: Cliente_302, FechaPerso: 7/16/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 915, BinID: 100, Cliente: Cliente_980, FechaPerso: 7/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 916, BinID: 42, Cliente: Cliente_854, FechaPerso: 1/3/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 917, BinID: 10, Cliente: Cliente_843, FechaPerso: 10/6/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 918, BinID: 68, Cliente: Cliente_105, FechaPerso: 9/26/2024 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 919, BinID: 2, Cliente: Cliente_914, FechaPerso: 3/15/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 920, BinID: 66, Cliente: Cliente_422, FechaPerso: 1/5/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 921, BinID: 59, Cliente: Cliente_151, FechaPerso: 6/21/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 922, BinID: 41, Cliente: Cliente_61, FechaPerso: 2/26/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 923, BinID: 74, Cliente: Cliente_497, FechaPerso: 3/18/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 924, BinID: 34, Cliente: Cliente_566, FechaPerso: 3/13/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
ID: 925, BinID: 46, Cliente: Cliente_443, FechaPerso: 7/17/2025 3:03:02 AM, FechaRespuesta: 10/22/2025 12:00:00 AM
